feature,score
x_ori_694,21
x_ori_524,20
x_ori_740,20
x_ori_337,20
x_ori_1039,20
x_ori_776,20
x_ori_678,20
x_ori_756,20
x_ori_243,20
x_ori_736,20
x_ori_280,20
x_ori_467,20
x_ori_6,20
x_ori_1068,19
x_ori_141,19
x_ori_72,19
x_ori_90,19
x_ori_187,19
x_ori_747,19
x_ori_402,19
x_ori_22,19
x_ori_1041,19
x_ori_12,19
x_ori_945,19
x_ori_438,19
x_ori_32,19
x_ori_772,18
x_ori_877,18
x_ori_225,18
x_ori_674,18
x_ori_648,18
x_ori_48,18
x_ori_95,18
x_ori_730,18
x_ori_49,18
x_ori_1040,18
x_ori_551,18
x_ori_430,17
x_ori_679,17
x_ori_234,17
x_ori_597,17
x_ori_540,17
x_ori_532,17
x_ori_199,17
x_ori_880,17
x_ori_4,17
x_ori_24,17
x_ori_387,17
x_ori_229,17
x_ori_66,17
x_ori_887,17
x_ori_683,17
x_ori_427,17
x_ori_44,17
x_ori_533,17
x_ori_823,16
x_ori_134,16
x_ori_969,16
x_ori_432,16
x_ori_528,16
x_ori_684,16
x_ori_103,16
x_ori_617,16
x_ori_938,16
x_ori_913,16
x_ori_119,16
x_ori_128,16
x_ori_827,16
x_ori_654,15
x_ori_892,15
x_ori_109,15
x_ori_10,15
x_ori_1088,15
x_ori_298,15
x_ori_791,15
x_ori_428,15
x_ori_578,15
x_ori_712,15
x_ori_5,15
x_ori_743,15
x_ori_1070,15
x_ori_875,15
x_ori_439,15
x_ori_400,15
x_ori_907,15
x_ori_440,14
x_ori_404,14
x_ori_322,14
x_ori_680,14
x_ori_698,14
x_ori_135,14
x_ori_726,14
x_ori_105,14
x_ori_567,14
x_ori_16,14
x_ori_1014,14
x_ori_352,14
x_ori_300,14
x_ori_949,14
x_ori_797,14
x_ori_120,14
x_ori_271,14
x_ori_537,13
x_ori_328,13
x_ori_388,13
x_ori_415,13
x_ori_534,13
x_ori_279,13
x_ori_417,13
x_ori_443,13
x_ori_429,13
x_ori_891,13
x_ori_108,13
x_ori_406,13
x_ori_519,13
x_ori_65,13
x_ori_531,13
x_ori_33,12
x_ori_64,12
x_ori_216,12
x_ori_145,12
x_ori_218,12
x_ori_326,12
x_ori_1082,12
x_ori_778,12
x_ori_414,12
x_ori_297,12
x_ori_336,12
x_ori_121,12
x_ori_1090,12
x_ori_36,12
x_ori_305,12
x_ori_453,12
x_ori_535,12
x_ori_106,12
x_ori_598,12
x_ori_107,12
x_ori_335,12
x_ori_165,12
x_ori_536,12
x_ori_419,12
x_ori_1086,12
x_ori_455,11
x_ori_538,11
x_ori_412,11
x_ori_480,11
x_ori_919,11
x_ori_63,11
x_ori_444,11
x_ori_114,11
x_ori_570,11
x_ori_1061,11
x_ori_378,11
x_ori_277,11
x_ori_902,11
x_ori_39,11
x_ori_650,11
x_ori_411,11
x_ori_934,11
x_ori_37,11
x_ori_233,11
x_ori_777,11
x_ori_323,11
x_ori_304,11
x_ori_41,11
x_ori_978,11
x_ori_183,11
x_ori_100,11
x_ori_197,11
x_ori_900,10
x_ori_110,10
x_ori_356,10
x_ori_131,10
x_ori_714,10
x_ori_78,10
x_ori_61,10
x_ori_334,10
x_ori_739,10
x_ori_771,10
x_ori_327,10
x_ori_547,10
x_ori_89,10
x_ori_239,10
x_ori_906,10
x_ori_821,10
x_ori_479,10
x_ori_1083,10
x_ori_420,10
x_ori_886,10
x_ori_118,10
x_ori_980,10
x_ori_596,10
x_ori_381,10
x_ori_883,10
x_ori_307,10
x_ori_690,10
x_ori_1027,10
x_ori_898,10
x_ori_550,10
x_ori_441,10
x_ori_140,10
x_ori_908,10
x_ori_308,10
x_ori_595,9
x_ori_901,9
x_ori_374,9
x_ori_190,9
x_ori_881,9
x_ori_399,9
x_ori_302,9
x_ori_909,9
x_ori_879,9
x_ori_257,9
x_ori_482,9
x_ori_329,9
x_ori_759,9
x_ori_1028,9
x_ori_407,9
x_ori_670,9
x_ori_324,9
x_ori_522,9
x_ori_889,9
x_ori_426,9
x_ori_1043,9
x_ori_159,9
x_ori_882,9
x_ori_333,9
x_ori_977,9
x_ori_386,9
x_ori_376,9
x_ori_416,9
x_ori_111,9
x_ori_245,9
x_ori_954,9
x_ori_1034,8
x_ori_1089,8
x_ori_884,8
x_ori_242,8
x_ori_379,8
x_ori_793,8
x_ori_888,8
x_ori_62,8
x_ori_40,8
x_ori_653,8
x_ori_68,8
x_ori_1029,8
x_ori_375,8
x_ori_331,8
x_ori_746,8
x_ori_71,8
x_ori_447,8
x_ori_325,8
x_ori_697,8
x_ori_227,8
x_ori_915,8
x_ori_729,8
x_ori_958,8
x_ori_332,8
x_ori_863,8
x_ori_904,8
x_ori_953,8
x_ori_330,8
x_ori_299,8
x_ori_1045,7
x_ori_238,7
x_ori_894,7
x_ori_918,7
x_ori_1065,7
x_ori_625,7
x_ori_897,7
x_ori_13,7
x_ori_912,7
x_ori_410,7
x_ori_895,7
x_ori_773,7
x_ori_1056,7
x_ori_545,7
x_ori_112,7
x_ori_713,7
x_ori_546,7
x_ori_973,7
x_ori_51,7
x_ori_932,7
x_ori_1044,7
x_ori_520,7
x_ori_1048,7
x_ori_599,7
x_ori_35,7
x_ori_959,7
x_ori_890,7
x_ori_353,7
x_ori_54,7
x_ori_1064,7
x_ori_398,6
x_ori_779,6
x_ori_718,6
x_ori_619,6
x_ori_965,6
x_ori_445,6
x_ori_523,6
x_ori_780,6
x_ori_465,6
x_ori_132,6
x_ori_751,6
x_ori_566,6
x_ori_15,6
x_ori_963,6
x_ori_541,6
x_ori_401,6
x_ori_885,6
x_ori_899,6
x_ori_663,6
x_ori_354,6
x_ori_975,6
x_ori_244,6
x_ori_60,6
x_ori_960,6
x_ori_947,6
x_ori_421,6
x_ori_418,6
x_ori_1077,6
x_ori_755,6
x_ori_136,6
x_ori_1073,6
x_ori_413,6
x_ori_738,6
x_ori_716,6
x_ori_745,6
x_ori_974,5
x_ori_964,5
x_ori_409,5
x_ori_951,5
x_ori_584,5
x_ori_985,5
x_ori_481,5
x_ori_982,5
x_ori_484,5
x_ori_757,5
x_ori_303,5
x_ori_988,5
x_ori_306,5
x_ori_585,5
x_ori_442,5
x_ori_542,5
x_ori_681,5
x_ori_539,5
x_ori_622,5
x_ori_715,5
x_ori_46,5
x_ori_967,5
x_ori_571,5
x_ori_836,5
x_ori_699,5
x_ori_893,5
x_ori_544,5
x_ori_936,5
x_ori_1059,5
x_ori_956,5
x_ori_950,5
x_ori_952,5
x_ori_966,5
x_ori_948,5
x_ori_1078,5
x_ori_758,5
x_ori_1033,5
x_ori_916,4
x_ori_629,4
x_ori_1018,4
x_ori_521,4
x_ori_449,4
x_ori_69,4
x_ori_548,4
x_ori_572,4
x_ori_686,4
x_ori_709,4
x_ori_73,4
x_ori_925,4
x_ori_123,4
x_ori_448,4
x_ori_799,4
x_ori_962,4
x_ori_1016,4
x_ori_728,4
x_ori_702,4
x_ori_1085,4
x_ori_689,4
x_ori_1087,4
x_ori_1047,4
x_ori_1067,4
x_ori_961,4
x_ori_1026,4
x_ori_1081,4
x_ori_446,3
x_ori_591,3
x_ori_576,3
x_ori_582,3
x_ori_987,3
x_ori_972,3
x_ori_761,3
x_ori_742,3
x_ori_986,3
x_ori_910,3
x_ori_661,3
x_ori_586,3
x_ori_53,3
x_ori_160,3
x_ori_696,3
x_ori_1084,3
x_ori_970,3
x_ori_992,3
x_ori_1020,3
x_ori_1030,3
x_ori_380,3
x_ori_1074,3
x_ori_1096,3
x_ori_955,3
x_ori_990,3
x_ori_981,3
x_ori_826,3
x_ori_67,3
x_ori_1080,3
x_ori_1046,3
x_ori_767,3
x_ori_782,3
x_ori_1091,3
x_ori_574,3
x_ori_762,3
x_ori_122,3
x_ori_434,3
x_ori_1017,3
x_ori_573,3
x_ori_182,3
x_ori_1106,3
x_ori_1072,3
x_ori_628,3
x_ori_452,2
x_ori_1019,2
x_ori_1035,2
x_ori_1097,2
x_ori_1092,2
x_ori_1032,2
x_ori_911,2
x_ori_632,2
x_ori_637,2
x_ori_749,2
x_ori_989,2
x_ori_1079,2
x_ori_688,2
x_ori_957,2
x_ori_760,2
x_ori_517,2
x_ori_631,2
x_ori_1062,2
x_ori_1036,2
x_ori_971,2
x_ori_1057,2
x_ori_735,2
x_ori_656,2
x_ori_1075,2
x_ori_843,2
x_ori_750,2
x_ori_914,2
x_ori_1031,2
x_ori_117,2
x_ori_998,2
x_ori_1051,2
x_ori_254,2
x_ori_968,2
x_ori_266,2
x_ori_70,2
x_ori_741,2
x_ori_124,2
x_ori_1038,2
x_ori_1098,2
x_ori_923,2
x_ori_161,2
x_ori_237,2
x_ori_847,2
x_ori_927,2
x_ori_842,2
x_ori_1063,2
x_ori_624,2
x_ori_808,1
x_ori_845,1
x_ori_436,1
x_ori_657,1
x_ori_831,1
x_ori_516,1
x_ori_785,1
x_ori_809,1
x_ori_701,1
x_ori_1104,1
x_ori_581,1
x_ori_737,1
x_ori_583,1
x_ori_641,1
x_ori_798,1
x_ori_1100,1
x_ori_852,1
x_ori_976,1
x_ori_1110,1
x_ori_832,1
x_ori_211,1
x_ori_659,1
x_ori_834,1
x_ori_829,1
x_ori_1069,1
x_ori_856,1
x_ori_276,1
x_ori_269,1
x_ori_1115,1
x_ori_903,1
x_ori_664,1
x_ori_700,1
x_ori_687,1
x_ori_744,1
x_ori_851,1
x_ori_1113,1
x_ori_630,1
x_ori_486,1
x_ori_835,1
x_ori_549,1
x_ori_766,1
x_ori_838,1
x_ori_682,1
x_ori_1050,1
x_ori_710,1
x_ori_543,1
x_ori_839,1
x_ori_991,1
x_ori_731,1
x_ori_979,1
x_ori_1094,1
x_ori_717,1
x_ori_1095,1
x_ori_1103,1
x_ori_1111,1
x_ori_575,1
x_ori_195,1
x_ori_1093,1
x_ori_983,1
x_ori_1053,1
x_ori_921,1
x_ori_296,1
x_ori_1109,1
x_ori_781,1
x_ori_711,1
x_ori_1055,1
x_ori_186,1
x_ori_1037,1
x_ori_198,1
x_ori_1105,1
x_ori_185,1
