feature,score
x_ori_402,7
x_ori_546,7
x_ori_387,7
x_ori_697,7
x_ori_413,7
x_ori_414,7
x_ori_1085,7
x_ori_479,7
x_ori_823,7
x_ori_111,7
x_ori_539,7
x_ori_1086,7
x_ori_1044,7
x_ori_336,7
x_ori_882,7
x_ori_375,7
x_ori_881,7
x_ori_520,7
x_ori_897,7
x_ori_439,7
x_ori_54,7
x_ori_95,7
x_ori_919,7
x_ori_739,7
x_ori_305,7
x_ori_69,6
x_ori_66,6
x_ori_932,6
x_ori_331,6
x_ori_619,6
x_ori_1026,6
x_ori_1045,6
x_ori_437,6
x_ori_484,6
x_ori_190,6
x_ori_889,6
x_ori_62,6
x_ori_1027,6
x_ori_545,6
x_ori_229,6
x_ori_755,6
x_ori_960,6
x_ori_898,6
x_ori_726,6
x_ori_902,6
x_ori_963,6
x_ori_197,6
x_ori_884,6
x_ori_183,6
x_ori_15,6
x_ori_863,6
x_ori_60,6
x_ori_899,6
x_ori_570,6
x_ori_353,6
x_ori_1083,6
x_ori_523,6
x_ori_888,6
x_ori_303,6
x_ori_893,6
x_ori_913,6
x_ori_585,5
x_ori_374,5
x_ori_625,5
x_ori_544,5
x_ori_951,5
x_ori_325,5
x_ori_1030,5
x_ori_110,5
x_ori_915,5
x_ori_455,5
x_ori_1046,5
x_ori_1028,5
x_ori_757,5
x_ori_982,5
x_ori_925,5
x_ori_900,5
x_ori_1016,5
x_ori_670,5
x_ori_687,5
x_ori_332,5
x_ori_751,5
x_ori_571,5
x_ori_376,5
x_ori_378,5
x_ori_416,5
x_ori_699,5
x_ori_653,5
x_ori_599,5
x_ori_743,5
x_ori_356,5
x_ori_135,5
x_ori_779,5
x_ori_716,5
x_ori_522,5
x_ori_1080,5
x_ori_304,5
x_ori_878,5
x_ori_948,5
x_ori_140,5
x_ori_73,5
x_ori_992,5
x_ori_355,4
x_ori_443,4
x_ori_966,4
x_ori_985,4
x_ori_827,4
x_ori_728,4
x_ori_954,4
x_ori_46,4
x_ori_71,4
x_ori_773,4
x_ori_1059,4
x_ori_1034,4
x_ori_420,4
x_ori_965,4
x_ori_1029,4
x_ori_1065,4
x_ori_713,4
x_ori_538,4
x_ori_542,4
x_ori_1056,4
x_ori_683,4
x_ori_1031,4
x_ori_1084,4
x_ori_781,4
x_ori_448,4
x_ori_953,4
x_ori_354,4
x_ori_415,4
x_ori_1089,4
x_ori_1092,4
x_ori_386,4
x_ori_543,4
x_ori_573,4
x_ori_714,4
x_ori_629,3
x_ori_632,3
x_ori_1070,3
x_ori_122,3
x_ori_398,3
x_ori_758,3
x_ori_767,3
x_ori_622,3
x_ori_1033,3
x_ori_745,3
x_ori_335,3
x_ori_547,3
x_ori_690,3
x_ori_783,3
x_ori_595,3
x_ori_1082,3
x_ori_738,3
x_ori_576,3
x_ori_296,3
x_ori_709,3
x_ori_297,3
x_ori_958,3
x_ori_433,3
x_ori_254,3
x_ori_934,3
x_ori_447,3
x_ori_53,3
x_ori_980,3
x_ori_1048,3
x_ori_381,3
x_ori_1081,3
x_ori_1077,3
x_ori_1020,3
x_ori_123,3
x_ori_736,3
x_ori_591,3
x_ori_1098,3
x_ori_521,3
x_ori_967,3
x_ori_1106,3
x_ori_1073,3
x_ori_1090,3
x_ori_894,3
x_ori_517,2
x_ori_698,2
x_ori_750,2
x_ori_975,2
x_ori_956,2
x_ori_628,2
x_ori_970,2
x_ori_681,2
x_ori_973,2
x_ori_566,2
x_ori_771,2
x_ori_409,2
x_ori_663,2
x_ori_833,2
x_ori_735,2
x_ori_575,2
x_ori_1037,2
x_ori_300,2
x_ori_269,2
x_ori_1019,2
x_ori_481,2
x_ori_964,2
x_ori_445,2
x_ori_910,2
x_ori_974,2
x_ori_917,2
x_ori_637,2
x_ori_936,2
x_ori_379,2
x_ori_444,2
x_ori_986,2
x_ori_983,2
x_ori_486,2
x_ori_1064,2
x_ori_1063,2
x_ori_1047,2
x_ori_452,2
x_ori_572,2
x_ori_1018,2
x_ori_991,2
x_ori_1079,2
x_ori_1078,2
x_ori_715,2
x_ori_777,2
x_ori_842,2
x_ori_442,2
x_ori_979,2
x_ori_1067,2
x_ori_981,2
x_ori_901,2
x_ori_574,2
x_ori_746,2
x_ori_446,2
x_ori_1075,2
x_ori_729,2
x_ori_541,2
x_ori_380,2
x_ori_186,2
x_ori_397,2
x_ori_1095,1
x_ori_584,1
x_ori_1050,1
x_ori_826,1
x_ori_734,1
x_ori_843,1
x_ori_812,1
x_ori_788,1
x_ori_268,1
x_ori_431,1
x_ori_710,1
x_ori_434,1
x_ori_741,1
x_ori_1114,1
x_ori_182,1
x_ori_977,1
x_ori_583,1
x_ori_89,1
x_ori_847,1
x_ori_631,1
x_ori_845,1
x_ori_195,1
x_ori_829,1
x_ori_275,1
x_ori_256,1
x_ori_377,1
x_ori_744,1
x_ori_661,1
x_ori_989,1
x_ori_421,1
x_ori_1094,1
x_ori_832,1
x_ori_962,1
x_ori_419,1
x_ori_686,1
x_ori_957,1
x_ori_624,1
x_ori_850,1
x_ori_651,1
x_ori_737,1
x_ori_952,1
x_ori_124,1
x_ori_927,1
x_ori_581,1
x_ori_582,1
x_ori_1103,1
x_ori_1035,1
x_ori_959,1
x_ori_401,1
x_ori_903,1
x_ori_181,1
x_ori_258,1
x_ori_67,1
x_ori_638,1
x_ori_634,1
x_ori_1072,1
x_ori_971,1
x_ori_244,1
x_ori_237,1
x_ori_782,1
x_ori_449,1
x_ori_856,1
x_ori_1087,1
x_ori_836,1
x_ori_1017,1
x_ori_485,1
x_ori_276,1
x_ori_916,1
x_ori_549,1
x_ori_1104,1
x_ori_682,1
x_ori_786,1
x_ori_640,1
x_ori_834,1
x_ori_1112,1
x_ori_799,1
x_ori_857,1
