feature,score
x_ori_938,20
x_ori_533,20
x_ori_133,20
x_ori_44,20
x_ori_524,20
x_ori_404,20
x_ori_480,20
x_ori_567,20
x_ori_72,20
x_ori_756,20
x_ori_14,20
x_ori_732,20
x_ori_422,19
x_ori_16,19
x_ori_536,19
x_ori_399,19
x_ori_34,19
x_ori_400,19
x_ori_279,19
x_ori_55,19
x_ori_325,19
x_ori_534,19
x_ori_909,18
x_ori_103,18
x_ori_40,18
x_ori_234,18
x_ori_12,18
x_ori_875,18
x_ori_253,18
x_ori_323,18
x_ori_50,18
x_ori_1068,18
x_ori_199,18
x_ori_776,18
x_ori_532,18
x_ori_1014,17
x_ori_352,17
x_ori_878,17
x_ori_874,17
x_ori_95,17
x_ori_712,17
x_ori_429,17
x_ori_648,17
x_ori_759,17
x_ori_680,17
x_ori_65,17
x_ori_48,17
x_ori_796,17
x_ori_623,17
x_ori_684,17
x_ori_159,16
x_ori_142,16
x_ori_887,16
x_ori_730,16
x_ori_242,16
x_ori_271,16
x_ori_432,16
x_ori_298,16
x_ori_280,16
x_ori_535,16
x_ori_891,16
x_ori_674,16
x_ori_187,15
x_ori_114,15
x_ori_455,15
x_ori_428,15
x_ori_62,15
x_ori_13,15
x_ori_442,15
x_ori_465,15
x_ori_37,15
x_ori_890,15
x_ori_881,15
x_ori_328,15
x_ori_690,15
x_ori_109,14
x_ori_236,14
x_ori_5,14
x_ori_913,14
x_ori_119,14
x_ori_24,14
x_ori_441,14
x_ori_440,14
x_ori_950,14
x_ori_597,14
x_ori_444,14
x_ori_33,14
x_ori_32,14
x_ori_35,14
x_ori_886,14
x_ori_412,14
x_ori_81,14
x_ori_479,13
x_ori_598,13
x_ori_885,13
x_ori_578,13
x_ori_906,13
x_ori_324,13
x_ori_15,13
x_ori_726,13
x_ori_131,13
x_ori_405,13
x_ori_39,13
x_ori_775,13
x_ori_413,13
x_ori_978,13
x_ori_530,13
x_ori_397,12
x_ori_197,12
x_ori_118,12
x_ori_877,12
x_ori_63,12
x_ori_135,12
x_ori_654,12
x_ori_683,12
x_ori_414,12
x_ori_121,12
x_ori_570,12
x_ori_599,12
x_ori_78,12
x_ori_947,12
x_ori_183,12
x_ori_326,12
x_ori_888,12
x_ori_755,12
x_ori_729,12
x_ori_407,12
x_ori_1027,12
x_ori_165,12
x_ori_791,12
x_ori_629,11
x_ori_418,11
x_ori_1056,11
x_ori_111,11
x_ori_539,11
x_ori_108,11
x_ori_421,11
x_ori_239,11
x_ori_300,11
x_ori_625,11
x_ori_747,11
x_ori_1065,11
x_ori_100,11
x_ori_948,11
x_ori_595,11
x_ori_216,11
x_ori_743,11
x_ori_793,11
x_ori_879,11
x_ori_410,11
x_ori_417,11
x_ori_246,11
x_ori_698,11
x_ori_36,11
x_ori_548,11
x_ori_132,11
x_ori_308,11
x_ori_596,11
x_ori_106,10
x_ori_1045,10
x_ori_297,10
x_ori_105,10
x_ori_882,10
x_ori_302,10
x_ori_299,10
x_ori_1043,10
x_ori_821,10
x_ori_336,10
x_ori_780,10
x_ori_354,10
x_ori_1086,10
x_ori_41,10
x_ori_823,10
x_ori_439,10
x_ori_1028,10
x_ori_863,10
x_ori_233,10
x_ori_307,10
x_ori_895,10
x_ori_953,10
x_ori_777,10
x_ori_716,10
x_ori_107,10
x_ori_61,10
x_ori_437,10
x_ori_245,10
x_ori_827,10
x_ori_544,9
x_ori_4,9
x_ori_411,9
x_ori_296,9
x_ori_110,9
x_ori_739,9
x_ori_305,9
x_ori_1070,9
x_ori_842,9
x_ori_899,9
x_ori_894,9
x_ori_374,9
x_ori_884,9
x_ori_932,9
x_ori_965,9
x_ori_387,9
x_ori_778,9
x_ori_419,9
x_ori_585,8
x_ori_980,8
x_ori_426,8
x_ori_136,8
x_ori_547,8
x_ori_773,8
x_ori_1044,8
x_ori_379,8
x_ori_60,8
x_ori_889,8
x_ori_218,8
x_ori_355,8
x_ori_915,8
x_ori_697,8
x_ori_190,8
x_ori_134,8
x_ori_964,8
x_ori_406,8
x_ori_482,8
x_ori_303,8
x_ori_356,8
x_ori_331,8
x_ori_68,8
x_ori_893,8
x_ori_381,8
x_ori_333,8
x_ori_900,8
x_ori_54,8
x_ori_571,8
x_ori_550,8
x_ori_332,8
x_ori_709,8
x_ori_51,8
x_ori_447,8
x_ori_1047,8
x_ori_736,8
x_ori_335,8
x_ori_918,8
x_ori_898,8
x_ori_718,8
x_ori_484,8
x_ori_883,8
x_ori_376,8
x_ori_523,7
x_ori_584,7
x_ori_64,7
x_ori_1082,7
x_ori_912,7
x_ori_89,7
x_ori_902,7
x_ori_330,7
x_ori_380,7
x_ori_112,7
x_ori_238,7
x_ori_934,7
x_ori_746,7
x_ori_327,7
x_ori_1090,7
x_ori_574,7
x_ori_257,7
x_ori_229,7
x_ori_519,7
x_ori_1031,7
x_ori_1034,7
x_ori_449,7
x_ori_1089,7
x_ori_1106,6
x_ori_445,6
x_ori_160,6
x_ori_963,6
x_ori_982,6
x_ori_1067,6
x_ori_1078,6
x_ori_581,6
x_ori_70,6
x_ori_277,6
x_ori_901,6
x_ori_751,6
x_ori_140,6
x_ori_572,6
x_ori_745,6
x_ori_954,6
x_ori_522,6
x_ori_416,6
x_ori_979,6
x_ori_992,6
x_ori_304,6
x_ori_67,6
x_ori_66,6
x_ori_714,6
x_ori_919,6
x_ori_1030,6
x_ori_958,6
x_ori_687,5
x_ori_69,5
x_ori_541,5
x_ori_1073,5
x_ori_481,5
x_ori_972,5
x_ori_682,5
x_ori_334,5
x_ori_904,5
x_ori_375,5
x_ori_670,5
x_ori_1057,5
x_ori_985,5
x_ori_1026,5
x_ori_409,5
x_ori_758,5
x_ori_573,5
x_ori_771,5
x_ori_951,5
x_ori_970,5
x_ori_415,5
x_ori_715,5
x_ori_699,5
x_ori_71,5
x_ori_1064,5
x_ori_443,5
x_ori_398,4
x_ori_632,4
x_ori_431,4
x_ori_750,4
x_ori_783,4
x_ori_122,4
x_ori_762,4
x_ori_1055,4
x_ori_227,4
x_ori_1019,4
x_ori_1020,4
x_ori_520,4
x_ori_966,4
x_ori_53,4
x_ori_908,4
x_ori_961,4
x_ori_897,4
x_ori_185,4
x_ori_386,4
x_ori_545,4
x_ori_1033,4
x_ori_123,4
x_ori_983,4
x_ori_254,4
x_ori_916,4
x_ori_910,4
x_ori_779,4
x_ori_1048,4
x_ori_1085,4
x_ori_731,4
x_ori_738,4
x_ori_538,4
x_ori_1084,4
x_ori_353,4
x_ori_46,4
x_ori_575,3
x_ori_446,3
x_ori_619,3
x_ori_1051,3
x_ori_517,3
x_ori_1037,3
x_ori_971,3
x_ori_377,3
x_ori_244,3
x_ori_73,3
x_ori_956,3
x_ori_988,3
x_ori_903,3
x_ori_1029,3
x_ori_663,3
x_ori_914,3
x_ori_637,3
x_ori_728,3
x_ori_689,3
x_ori_1035,3
x_ori_452,3
x_ori_735,3
x_ori_306,3
x_ori_566,3
x_ori_1059,3
x_ori_1018,3
x_ori_1094,3
x_ori_1080,3
x_ori_1072,3
x_ori_761,3
x_ori_1077,3
x_ori_960,3
x_ori_1062,3
x_ori_1079,3
x_ori_1069,3
x_ori_991,3
x_ori_974,3
x_ori_681,3
x_ori_591,3
x_ori_986,3
x_ori_1100,3
x_ori_401,3
x_ori_767,3
x_ori_542,3
x_ori_1036,3
x_ori_582,3
x_ori_576,3
x_ori_546,2
x_ori_713,2
x_ori_996,2
x_ori_760,2
x_ori_722,2
x_ori_117,2
x_ori_927,2
x_ori_448,2
x_ori_696,2
x_ori_1000,2
x_ori_436,2
x_ori_782,2
x_ori_959,2
x_ori_686,2
x_ori_182,2
x_ori_124,2
x_ori_1075,2
x_ori_638,2
x_ori_742,2
x_ori_831,2
x_ori_977,2
x_ori_1017,2
x_ori_193,2
x_ori_258,2
x_ori_1091,2
x_ori_702,2
x_ori_975,2
x_ori_835,2
x_ori_955,2
x_ori_734,2
x_ori_196,2
x_ori_957,2
x_ori_543,2
x_ori_653,2
x_ori_1049,2
x_ori_1046,2
x_ori_836,2
x_ori_1092,2
x_ori_1098,2
x_ori_968,2
x_ori_1066,2
x_ori_841,2
x_ori_1097,2
x_ori_631,2
x_ori_1115,2
x_ori_420,2
x_ori_521,2
x_ori_989,2
x_ori_973,2
x_ori_1096,2
x_ori_967,2
x_ori_1016,2
x_ori_781,1
x_ori_198,1
x_ori_749,1
x_ori_586,1
x_ori_1107,1
x_ori_1102,1
x_ori_809,1
x_ori_661,1
x_ori_721,1
x_ori_806,1
x_ori_829,1
x_ori_765,1
x_ori_925,1
x_ori_256,1
x_ori_990,1
x_ori_685,1
x_ori_1008,1
x_ori_845,1
x_ori_516,1
x_ori_839,1
x_ori_664,1
x_ori_270,1
x_ori_1063,1
x_ori_952,1
x_ori_800,1
x_ori_804,1
x_ori_433,1
x_ori_660,1
x_ori_962,1
x_ori_688,1
x_ori_998,1
x_ori_622,1
x_ori_186,1
x_ori_1074,1
x_ori_917,1
x_ori_265,1
x_ori_799,1
x_ori_987,1
x_ori_486,1
x_ori_1083,1
x_ori_764,1
x_ori_1101,1
x_ori_549,1
x_ori_757,1
x_ori_635,1
x_ori_1105,1
x_ori_936,1
x_ori_1114,1
x_ori_1099,1
x_ori_691,1
x_ori_1038,1
x_ori_269,1
x_ori_1110,1
x_ori_830,1
x_ori_1081,1
x_ori_710,1
x_ori_378,1
x_ori_693,1
x_ori_237,1
x_ori_1087,1
x_ori_826,1
x_ori_737,1
