feature,score
x_rank_666,58
x_rank_622,57
x_rank_367,57
x_rank_669,56
x_rank_393,56
x_rank_515,56
x_rank_508,55
x_rank_612,55
x_rank_663,55
x_rank_569,55
x_rank_647,55
x_rank_205,55
x_rank_263,55
x_rank_664,55
x_rank_676,54
x_rank_534,54
x_rank_597,54
x_rank_487,54
x_rank_738,53
x_rank_570,53
x_rank_364,52
x_rank_683,52
x_rank_102,52
x_rank_634,52
x_rank_652,52
x_rank_648,51
x_rank_527,51
x_rank_496,51
x_rank_111,51
x_rank_574,50
x_rank_604,49
x_rank_671,49
x_rank_513,49
x_rank_642,48
x_rank_535,48
x_rank_701,48
x_rank_658,48
x_rank_565,47
x_rank_498,46
x_rank_691,46
x_rank_491,46
x_rank_616,46
x_rank_644,45
x_rank_290,45
x_rank_684,45
x_rank_625,45
x_rank_529,45
x_rank_603,44
x_rank_470,44
x_rank_567,44
x_rank_614,44
x_rank_507,43
x_rank_668,43
x_rank_656,43
x_rank_348,42
x_rank_703,41
x_rank_425,41
x_rank_737,40
x_rank_376,40
x_rank_230,39
x_rank_512,39
x_rank_409,39
x_rank_662,38
x_rank_481,38
x_rank_620,38
x_rank_396,38
x_rank_399,37
x_rank_613,36
x_rank_537,36
x_rank_556,36
x_rank_629,36
x_rank_107,35
x_rank_243,35
x_rank_352,35
x_rank_538,35
x_rank_240,35
x_rank_558,34
x_rank_680,34
x_rank_427,34
x_rank_693,34
x_rank_524,33
x_rank_394,33
x_rank_402,32
x_rank_379,32
x_rank_553,32
x_rank_504,32
x_rank_665,31
x_rank_514,31
x_rank_540,30
x_rank_362,30
x_rank_149,29
x_rank_675,29
x_rank_661,29
x_rank_210,27
x_rank_250,27
x_rank_238,27
x_rank_717,27
x_rank_686,26
x_rank_516,26
x_rank_696,26
x_rank_566,26
x_rank_281,26
x_rank_486,25
x_rank_704,25
x_rank_631,25
x_rank_700,25
x_rank_685,25
x_rank_705,24
x_rank_408,23
x_rank_495,22
x_rank_385,22
x_rank_372,22
x_rank_371,21
x_rank_389,21
x_rank_598,21
x_rank_712,21
x_rank_245,21
x_rank_377,21
x_rank_697,21
x_rank_287,21
x_rank_224,21
x_rank_633,20
x_rank_400,20
x_rank_212,20
x_rank_673,19
x_rank_271,19
x_rank_623,19
x_rank_428,18
x_rank_699,18
x_rank_752,18
x_rank_388,18
x_rank_689,17
x_rank_708,16
x_rank_725,15
x_rank_709,15
x_rank_690,15
x_rank_405,15
x_rank_158,15
x_rank_229,14
x_rank_698,13
x_rank_591,13
x_rank_255,13
x_rank_209,13
x_rank_398,13
x_rank_77,12
x_rank_499,12
x_rank_702,12
x_rank_456,12
x_rank_411,12
x_rank_746,11
x_rank_406,11
x_rank_674,10
x_rank_280,10
x_rank_392,10
x_rank_747,9
x_rank_632,9
x_rank_694,9
x_rank_412,9
x_rank_302,9
x_rank_749,9
x_rank_414,9
x_rank_713,9
x_rank_573,8
x_rank_59,8
x_rank_293,8
x_rank_774,8
x_rank_727,8
x_rank_716,8
x_rank_374,8
x_rank_711,8
x_rank_753,7
x_rank_361,7
x_rank_653,7
x_rank_444,7
x_rank_745,7
x_rank_762,6
x_rank_681,6
x_rank_404,6
x_rank_438,6
x_rank_706,5
x_rank_252,5
x_rank_384,5
x_rank_401,5
x_rank_720,5
x_rank_373,5
x_rank_795,5
x_rank_710,5
x_rank_397,5
x_rank_707,5
x_rank_730,5
x_rank_443,5
x_rank_792,4
x_rank_735,4
x_rank_390,3
x_rank_220,3
