feature,score
x_rank_564,22
x_rank_525,22
x_rank_347,22
x_rank_92,22
x_rank_568,22
x_rank_283,22
x_rank_434,22
x_rank_20,22
x_rank_520,21
x_rank_688,21
x_rank_600,21
x_rank_331,21
x_rank_657,21
x_rank_488,20
x_rank_588,20
x_rank_208,20
x_rank_64,20
x_rank_137,20
x_rank_381,20
x_rank_639,20
x_rank_654,20
x_rank_502,20
x_rank_544,19
x_rank_474,19
x_rank_636,19
x_rank_550,19
x_rank_549,19
x_rank_482,19
x_rank_228,19
x_rank_297,19
x_rank_459,18
x_rank_649,18
x_rank_660,18
x_rank_181,18
x_rank_519,18
x_rank_441,18
x_rank_682,18
x_rank_88,18
x_rank_551,18
x_rank_609,17
x_rank_424,17
x_rank_503,17
x_rank_446,17
x_rank_142,17
x_rank_469,17
x_rank_478,17
x_rank_328,17
x_rank_360,17
x_rank_572,17
x_rank_602,17
x_rank_314,17
x_rank_646,17
x_rank_497,16
x_rank_321,16
x_rank_589,16
x_rank_726,16
x_rank_367,16
x_rank_608,16
x_rank_370,16
x_rank_539,15
x_rank_123,15
x_rank_545,15
x_rank_393,15
x_rank_587,15
x_rank_607,15
x_rank_442,15
x_rank_386,15
x_rank_227,15
x_rank_492,15
x_rank_583,15
x_rank_577,15
x_rank_593,15
x_rank_605,15
x_rank_128,15
x_rank_466,15
x_rank_518,14
x_rank_546,14
x_rank_592,14
x_rank_200,14
x_rank_581,14
x_rank_555,14
x_rank_599,14
x_rank_323,14
x_rank_641,14
x_rank_484,14
x_rank_640,14
x_rank_590,14
x_rank_666,14
x_rank_43,14
x_rank_494,13
x_rank_585,13
x_rank_663,13
x_rank_483,13
x_rank_606,13
x_rank_578,13
x_rank_135,13
x_rank_491,13
x_rank_656,13
x_rank_630,13
x_rank_621,13
x_rank_597,13
x_rank_506,13
x_rank_490,12
x_rank_672,12
x_rank_595,12
x_rank_172,12
x_rank_509,12
x_rank_487,12
x_rank_576,12
x_rank_511,12
x_rank_622,12
x_rank_547,12
x_rank_505,12
x_rank_652,12
x_rank_625,12
x_rank_618,12
x_rank_532,12
x_rank_664,12
x_rank_645,12
x_rank_647,12
x_rank_205,12
x_rank_659,11
x_rank_651,11
x_rank_582,11
x_rank_559,11
x_rank_617,11
x_rank_477,11
x_rank_242,11
x_rank_561,11
x_rank_554,11
x_rank_536,11
x_rank_637,11
x_rank_394,11
x_rank_628,11
x_rank_687,11
x_rank_508,11
x_rank_541,11
x_rank_188,11
x_rank_467,11
x_rank_737,10
x_rank_635,10
x_rank_626,10
x_rank_648,10
x_rank_496,10
x_rank_693,10
x_rank_530,10
x_rank_671,10
x_rank_603,10
x_rank_395,10
x_rank_111,10
x_rank_409,10
x_rank_565,9
x_rank_241,9
x_rank_643,9
x_rank_534,9
x_rank_604,9
x_rank_510,9
x_rank_107,9
x_rank_523,9
x_rank_691,9
x_rank_612,9
x_rank_501,9
x_rank_658,9
x_rank_556,9
x_rank_485,9
x_rank_504,9
x_rank_399,9
x_rank_527,9
x_rank_524,9
x_rank_378,9
x_rank_670,9
x_rank_594,9
x_rank_312,9
x_rank_516,9
x_rank_676,8
x_rank_683,8
x_rank_553,8
x_rank_669,8
x_rank_102,8
x_rank_569,8
x_rank_579,8
x_rank_650,8
x_rank_644,8
x_rank_540,8
x_rank_364,8
x_rank_685,7
x_rank_250,7
x_rank_230,7
x_rank_512,7
x_rank_535,7
x_rank_515,7
x_rank_558,7
x_rank_615,7
x_rank_611,7
x_rank_684,7
x_rank_513,7
x_rank_629,7
x_rank_567,7
x_rank_661,7
x_rank_634,7
x_rank_470,7
x_rank_507,7
x_rank_352,7
x_rank_620,7
x_rank_574,7
x_rank_244,7
x_rank_498,6
x_rank_348,6
x_rank_240,6
x_rank_668,6
x_rank_717,6
x_rank_701,6
x_rank_704,6
x_rank_686,6
x_rank_281,6
x_rank_680,6
x_rank_616,6
x_rank_623,6
x_rank_529,6
x_rank_662,6
x_rank_631,6
x_rank_614,6
x_rank_481,6
x_rank_538,6
x_rank_425,6
x_rank_531,6
x_rank_263,5
x_rank_290,5
x_rank_752,5
x_rank_696,5
x_rank_613,5
x_rank_699,5
x_rank_675,5
x_rank_412,5
x_rank_712,5
x_rank_427,5
x_rank_548,5
x_rank_560,5
x_rank_642,5
x_rank_570,5
x_rank_376,5
x_rank_402,5
x_rank_703,5
x_rank_514,5
x_rank_396,4
x_rank_372,4
x_rank_362,4
x_rank_633,4
x_rank_400,4
x_rank_408,4
x_rank_385,4
x_rank_224,4
x_rank_243,4
x_rank_738,4
x_rank_212,4
x_rank_495,4
x_rank_632,4
x_rank_711,3
x_rank_271,3
x_rank_371,3
x_rank_428,3
x_rank_537,3
x_rank_388,3
x_rank_389,3
x_rank_406,3
x_rank_398,3
x_rank_566,3
x_rank_705,3
x_rank_665,3
x_rank_653,3
x_rank_700,3
x_rank_697,3
x_rank_210,2
x_rank_673,2
x_rank_59,2
x_rank_720,2
x_rank_377,2
x_rank_753,2
x_rank_209,2
x_rank_499,2
x_rank_762,2
x_rank_245,2
x_rank_709,2
x_rank_255,2
x_rank_384,2
x_rank_443,2
x_rank_158,2
x_rank_379,2
x_rank_749,2
x_rank_405,2
x_rank_716,2
x_rank_690,2
x_rank_674,1
x_rank_765,1
x_rank_591,1
x_rank_404,1
x_rank_777,1
x_rank_681,1
x_rank_787,1
x_rank_745,1
x_rank_730,1
x_rank_468,1
x_rank_438,1
x_rank_799,1
x_rank_792,1
x_rank_380,1
x_rank_573,1
x_rank_280,1
x_rank_751,1
x_rank_598,1
x_rank_667,1
x_rank_707,1
x_rank_694,1
x_rank_746,1
x_rank_689,1
x_rank_274,1
x_rank_486,1
x_rank_293,1
x_rank_411,1
x_rank_287,1
x_rank_435,1
x_rank_414,1
x_rank_708,1
x_rank_410,1
x_rank_149,1
x_rank_774,1
x_rank_401,1
x_rank_444,1
x_rank_433,1
x_rank_702,1
x_rank_706,1
x_rank_698,1
x_rank_456,1
