feature,score
x_rank_222,38
x_rank_155,38
x_rank_99,38
x_rank_375,38
x_rank_450,38
x_rank_75,38
x_rank_45,38
x_rank_522,38
x_rank_204,38
x_rank_126,37
x_rank_163,37
x_rank_315,37
x_rank_167,37
x_rank_232,37
x_rank_246,37
x_rank_180,37
x_rank_147,37
x_rank_40,36
x_rank_97,36
x_rank_437,35
x_rank_109,35
x_rank_144,35
x_rank_233,35
x_rank_781,35
x_rank_85,34
x_rank_185,34
x_rank_391,34
x_rank_343,34
x_rank_134,34
x_rank_318,34
x_rank_454,34
x_rank_176,34
x_rank_184,34
x_rank_74,34
x_rank_125,33
x_rank_66,33
x_rank_275,33
x_rank_267,33
x_rank_493,33
x_rank_453,33
x_rank_259,33
x_rank_93,33
x_rank_41,33
x_rank_269,32
x_rank_90,32
x_rank_92,32
x_rank_308,32
x_rank_91,32
x_rank_272,32
x_rank_248,32
x_rank_638,31
x_rank_106,31
x_rank_320,31
x_rank_282,31
x_rank_174,31
x_rank_5,30
x_rank_465,30
x_rank_160,30
x_rank_2,30
x_rank_153,30
x_rank_21,30
x_rank_311,30
x_rank_189,30
x_rank_724,30
x_rank_198,30
x_rank_169,30
x_rank_358,29
x_rank_300,29
x_rank_55,29
x_rank_339,29
x_rank_156,29
x_rank_115,29
x_rank_139,29
x_rank_100,29
x_rank_279,29
x_rank_278,28
x_rank_3,28
x_rank_162,28
x_rank_32,28
x_rank_550,28
x_rank_305,28
x_rank_420,28
x_rank_154,28
x_rank_327,27
x_rank_464,27
x_rank_448,27
x_rank_83,27
x_rank_740,27
x_rank_114,27
x_rank_562,26
x_rank_131,26
x_rank_519,26
x_rank_265,26
x_rank_117,26
x_rank_17,26
x_rank_337,26
x_rank_330,26
x_rank_164,26
x_rank_143,26
x_rank_159,26
x_rank_784,26
x_rank_350,26
x_rank_225,25
x_rank_165,25
x_rank_86,25
x_rank_112,25
x_rank_307,25
x_rank_72,25
x_rank_462,25
x_rank_119,25
x_rank_16,25
x_rank_294,25
x_rank_122,24
x_rank_235,24
x_rank_23,24
x_rank_359,24
x_rank_423,24
x_rank_289,24
x_rank_461,24
x_rank_794,23
x_rank_96,23
x_rank_121,23
x_rank_458,23
x_rank_193,23
x_rank_500,23
x_rank_460,23
x_rank_295,22
x_rank_473,22
x_rank_211,22
x_rank_203,22
x_rank_543,22
x_rank_357,22
x_rank_191,22
x_rank_310,22
x_rank_257,22
x_rank_20,22
x_rank_476,22
x_rank_105,21
x_rank_526,21
x_rank_533,21
x_rank_286,21
x_rank_140,21
x_rank_24,21
x_rank_54,21
x_rank_231,21
x_rank_101,21
x_rank_217,20
x_rank_317,20
x_rank_182,20
x_rank_383,20
x_rank_202,20
x_rank_223,20
x_rank_206,20
x_rank_489,20
x_rank_18,20
x_rank_88,20
x_rank_682,20
x_rank_351,20
x_rank_261,20
x_rank_587,19
x_rank_434,19
x_rank_463,19
x_rank_726,19
x_rank_89,19
x_rank_349,19
x_rank_195,19
x_rank_580,19
x_rank_219,19
x_rank_64,19
x_rank_104,19
x_rank_557,19
x_rank_150,18
x_rank_56,18
x_rank_128,18
x_rank_270,18
x_rank_175,18
x_rank_11,18
x_rank_127,18
x_rank_593,18
x_rank_145,18
x_rank_590,18
x_rank_283,17
x_rank_488,17
x_rank_291,17
x_rank_588,17
x_rank_285,17
x_rank_639,17
x_rank_344,17
x_rank_12,17
x_rank_624,17
x_rank_142,17
x_rank_216,16
x_rank_288,16
x_rank_552,16
x_rank_188,16
x_rank_322,16
x_rank_273,16
x_rank_575,16
x_rank_480,16
x_rank_334,16
x_rank_568,15
x_rank_484,15
x_rank_602,15
x_rank_33,15
x_rank_186,15
x_rank_110,15
x_rank_688,15
x_rank_208,15
x_rank_536,15
x_rank_87,15
x_rank_596,15
x_rank_276,15
x_rank_475,15
x_rank_441,14
x_rank_521,14
x_rank_161,14
x_rank_199,14
x_rank_571,14
x_rank_520,14
x_rank_628,14
x_rank_135,14
x_rank_589,14
x_rank_595,13
x_rank_108,13
x_rank_418,13
x_rank_365,13
x_rank_312,13
x_rank_321,13
x_rank_577,13
x_rank_610,13
x_rank_607,13
x_rank_335,13
x_rank_43,13
x_rank_548,13
x_rank_609,12
x_rank_576,12
x_rank_669,12
x_rank_549,12
x_rank_306,12
x_rank_531,12
x_rank_544,12
x_rank_619,12
x_rank_157,12
x_rank_650,12
x_rank_459,12
x_rank_130,12
x_rank_363,12
x_rank_123,12
x_rank_627,12
x_rank_654,12
x_rank_6,12
x_rank_600,12
x_rank_477,11
x_rank_364,11
x_rank_505,11
x_rank_599,11
x_rank_381,11
x_rank_511,11
x_rank_478,11
x_rank_509,11
x_rank_467,11
x_rank_258,11
x_rank_474,11
x_rank_648,11
x_rank_530,11
x_rank_636,11
x_rank_608,11
x_rank_594,11
x_rank_469,10
x_rank_586,10
x_rank_564,10
x_rank_348,10
x_rank_228,10
x_rank_574,10
x_rank_551,10
x_rank_331,10
x_rank_518,10
x_rank_559,10
x_rank_360,10
x_rank_502,10
x_rank_527,10
x_rank_561,9
x_rank_355,9
x_rank_683,9
x_rank_585,9
x_rank_621,9
x_rank_662,9
x_rank_541,9
x_rank_738,9
x_rank_554,9
x_rank_635,9
x_rank_393,9
x_rank_508,9
x_rank_622,9
x_rank_326,9
x_rank_490,9
x_rank_517,9
x_rank_660,9
x_rank_485,9
x_rank_572,8
x_rank_546,8
x_rank_510,8
x_rank_313,8
x_rank_242,8
x_rank_137,8
x_rank_298,8
x_rank_102,8
x_rank_649,8
x_rank_578,8
x_rank_634,8
x_rank_482,8
x_rank_604,8
x_rank_494,8
x_rank_676,8
x_rank_446,8
x_rank_424,8
x_rank_651,8
x_rank_642,8
x_rank_583,8
x_rank_737,8
x_rank_630,8
x_rank_172,8
x_rank_483,8
x_rank_618,8
x_rank_547,8
x_rank_605,8
x_rank_606,7
x_rank_442,7
x_rank_507,7
x_rank_603,7
x_rank_230,7
x_rank_370,7
x_rank_563,7
x_rank_582,7
x_rank_659,7
x_rank_611,7
x_rank_687,7
x_rank_646,7
x_rank_525,7
x_rank_466,7
x_rank_347,7
x_rank_670,7
x_rank_181,7
x_rank_200,7
x_rank_644,7
x_rank_297,7
x_rank_570,7
x_rank_497,7
x_rank_506,7
x_rank_643,7
x_rank_378,7
x_rank_107,7
x_rank_534,7
x_rank_597,6
x_rank_481,6
x_rank_560,6
x_rank_672,6
x_rank_470,6
x_rank_617,6
x_rank_613,6
x_rank_537,6
x_rank_498,6
x_rank_640,6
x_rank_492,6
x_rank_567,6
x_rank_243,6
x_rank_532,6
x_rank_545,6
x_rank_657,6
x_rank_501,6
x_rank_626,6
x_rank_356,6
x_rank_686,6
x_rank_323,5
x_rank_399,5
x_rank_691,5
x_rank_671,5
x_rank_637,5
x_rank_612,5
x_rank_614,5
x_rank_555,5
x_rank_503,5
x_rank_210,5
x_rank_491,5
x_rank_663,5
x_rank_668,5
x_rank_569,5
x_rank_515,5
x_rank_495,5
x_rank_241,5
x_rank_290,5
x_rank_367,5
x_rank_558,5
x_rank_645,5
x_rank_244,5
x_rank_535,5
x_rank_656,5
x_rank_513,5
x_rank_516,5
x_rank_386,5
x_rank_402,4
x_rank_250,4
x_rank_314,4
x_rank_328,4
x_rank_376,4
x_rank_705,4
x_rank_684,4
x_rank_581,4
x_rank_633,4
x_rank_77,4
x_rank_592,4
x_rank_149,4
x_rank_385,4
x_rank_556,4
x_rank_565,4
x_rank_616,4
x_rank_625,4
x_rank_523,4
x_rank_647,4
x_rank_379,4
x_rank_496,4
x_rank_698,4
x_rank_111,4
x_rank_368,4
x_rank_395,4
x_rank_675,4
x_rank_701,4
x_rank_512,3
x_rank_539,3
x_rank_540,3
x_rank_673,3
x_rank_725,3
x_rank_371,3
x_rank_486,3
x_rank_362,3
x_rank_666,3
x_rank_205,3
x_rank_665,3
x_rank_389,3
x_rank_704,3
x_rank_689,3
x_rank_709,3
x_rank_631,3
x_rank_703,3
x_rank_352,3
x_rank_553,3
x_rank_529,3
x_rank_680,3
x_rank_747,3
x_rank_427,3
x_rank_409,3
x_rank_573,3
x_rank_641,3
x_rank_708,3
x_rank_598,3
x_rank_579,3
x_rank_487,3
x_rank_658,3
x_rank_696,3
x_rank_499,3
x_rank_620,2
x_rank_782,2
x_rank_615,2
x_rank_661,2
x_rank_753,2
x_rank_428,2
x_rank_59,2
x_rank_425,2
x_rank_400,2
x_rank_693,2
x_rank_674,2
x_rank_700,2
x_rank_524,2
x_rank_712,2
x_rank_629,2
x_rank_227,2
x_rank_538,2
x_rank_652,2
x_rank_699,2
x_rank_566,2
x_rank_690,2
x_rank_752,2
x_rank_591,2
x_rank_706,2
x_rank_702,2
x_rank_252,2
x_rank_238,2
x_rank_504,2
x_rank_390,1
x_rank_293,1
x_rank_271,1
x_rank_280,1
x_rank_746,1
x_rank_417,1
x_rank_456,1
x_rank_245,1
x_rank_392,1
x_rank_685,1
x_rank_632,1
x_rank_240,1
x_rank_762,1
x_rank_384,1
x_rank_377,1
x_rank_220,1
x_rank_695,1
x_rank_774,1
x_rank_396,1
x_rank_263,1
x_rank_792,1
x_rank_340,1
x_rank_514,1
x_rank_735,1
x_rank_401,1
x_rank_694,1
x_rank_372,1
x_rank_408,1
x_rank_361,1
x_rank_433,1
x_rank_214,1
x_rank_756,1
x_rank_717,1
x_rank_412,1
x_rank_255,1
x_rank_697,1
x_rank_287,1
x_rank_406,1
x_rank_741,1
x_rank_720,1
x_rank_777,1
x_rank_394,1
x_rank_302,1
x_rank_388,1
x_rank_653,1
